"card_present_flag","account","txn_description","first_name","balance","date","gender","age","merchant_suburb","merchant_state","amount","customer_id","Tstamp"
"1","ACC-3100725361","SALES-POS","Ronald",16.67,2018-09-06,"M",25,"Newport","NSW",20.85,"CUS-2178051368",2018-09-06 15:32:53
"1","ACC-1598451071","SALES-POS","Diana",1990.94,2018-09-06,"F",26,"Sydney","NSW",23.67,"CUS-2487424745",2018-09-06 15:39:28
"1","ACC-3954677887","POS","Ruth",4833.1,2018-09-06,"F",47,"Yokine","WA",29.52,"CUS-3716701010",2018-09-06 15:46:03
"1","ACC-559365433","SALES-POS","Mary",2240.31,2018-09-06,"F",64,"Campbelltown","TAS",17.35,"CUS-1654129794",2018-09-06 15:52:37
"0","ACC-2674800293","SALES-POS","Elizabeth",28015.12,2018-09-06,"F",50,"Aspendale Gardens","VIC",46.35,"CUS-2977593493",2018-09-06 15:59:12
"1","ACC-1903037542","POS","Jeffrey",2989.12,2018-09-06,"M",30,"Gladstone","NSW",8.61,"CUS-860700529",2018-09-06 16:14:39
"1","ACC-3741880913","POS","Ashley",7429.76,2018-09-06,"F",25,"Rockhampton City","QLD",31.78,"CUS-1220154422",2018-09-06 16:31:19
"1","ACC-2265520058","SALES-POS","Catherine",3150.43,2018-09-06,"F",26,"Toongabbie","NSW",53.37,"CUS-331942311",2018-09-06 16:47:59
"1","ACC-588564840","POS","Isaiah",11932.93,2018-09-06,"M",23,"Fairfield West","NSW",14.95,"CUS-1462656821",2018-09-06 17:03:13
"1","ACC-3541460373","POS","Jeffrey",2817.67,2018-09-06,"M",24,"Hawthorn","VIC",18.72,"CUS-1433879684",2018-09-06 17:14:42
"0","ACC-2890243754","POS","Joseph",2780.72,2018-09-06,"M",37,"Millmerran","QLD",8.39,"CUS-2695611575",2018-09-06 17:26:12
"1","ACC-958000567","SALES-POS","Sandra",7438.24,2018-09-06,"F",34,"Osborne Park","WA",34.42,"CUS-4142663097",2018-09-06 17:37:42
"1","ACC-90814749","POS","Christopher",8539.67,2018-09-06,"M",35,"Narrogin","WA",26.71,"CUS-1896554896",2018-09-06 17:49:11
"1","ACC-3536132544","POS","Heather",4178.87,2018-09-06,"F",41,"Melbourne","VIC",228.08,"CUS-2348881191",2018-09-06 18:01:25
"1","ACC-559365433","POS","Mary",1827.78,2018-09-06,"F",64,"Adelaide","SA",412.53,"CUS-1654129794",2018-09-06 18:25:14
"1","ACC-354106658","POS","Christine",6375.36,2018-09-06,"F",39,"Guildford","NSW",12.64,"CUS-2376382098",2018-09-06 18:49:02
"1","ACC-3954677887","POS","Ruth",4798.7,2018-09-06,"F",47,"Glebe","NSW",34.4,"CUS-3716701010",2018-09-06 19:05:27
"1","ACC-2890243754","SALES-POS","Joseph",2770.34,2018-09-06,"M",37,"Robina","QLD",10.38,"CUS-2695611575",2018-09-06 19:25:39
"1","ACC-2673069055","POS","Richard",15213.96,2018-09-06,"M",24,"Wynnum West","QLD",28.26,"CUS-51506836",2018-09-06 19:35:45
"1","ACC-4065652575","SALES-POS","Lucas",8468.99,2018-09-06,"M",21,"Mascot","NSW",2885.85,"CUS-1117979751",2018-09-06 19:45:51
"1","ACC-1344825761","POS","Sarah",17559.8,2018-09-06,"F",46,"Randwick","NSW",40.38,"CUS-1499065773",2018-09-06 19:55:57
"1","ACC-2681137560","POS","Nathaniel",4819.26,2018-09-06,"M",31,"Inverell","NSW",13.26,"CUS-2083971310",2018-09-06 20:10:31
"1","ACC-2173390920","POS","Luis",4949.27,2018-09-06,"M",27,"Hawthorn East","VIC",32.04,"CUS-3180318393",2018-09-06 20:28:04
"1","ACC-3954677887","POS","Ruth",4781.23,2018-09-06,"F",47,"Palmyra","WA",17.47,"CUS-3716701010",2018-09-06 20:45:36
"1","ACC-2231965366","SALES-POS","Linda",12228.24,2018-09-06,"F",35,"Keilor East","VIC",23.86,"CUS-2155701614",2018-09-06 21:02:10
"1","ACC-1424176027","SALES-POS","Donald",5322.93,2018-09-06,"M",22,"Surry Hills","NSW",9.2,"CUS-3431016847",2018-09-06 21:14:13
"1","ACC-3100725361","SALES-POS","Ronald",4.34,2018-09-06,"M",25,"Somerset","TAS",12.33,"CUS-2178051368",2018-09-06 21:26:15
"1","ACC-2673069055","POS","Richard",15210.08,2018-09-06,"M",24,"Graceville","QLD",3.88,"CUS-51506836",2018-09-06 21:38:18
"1","ACC-154431271","POS","Lori",3123.19,2018-09-06,"F",18,"Alexandra Hills","QLD",9.71,"CUS-3702001629",2018-09-06 21:50:21
"1","ACC-1598451071","POS","Diana",1981.97,2018-09-06,"F",26,"Broadbeach","QLD",8.97,"CUS-2487424745",2018-09-06 22:23:04
"1","ACC-574997646","SALES-POS","Mackenzie",2825.41,2018-09-06,"F",18,"Rouse Hill","NSW",11.45,"CUS-586638664",2018-09-06 22:42:18
"1","ACC-588564840","POS","Isaiah",11880.15,2018-09-06,"M",23,"North Ryde","NSW",11.78,"CUS-1462656821",2018-09-06 23:01:54
"1","ACC-2270192619","SALES-POS","Darren",11963.95,2018-09-06,"M",20,"Adelaide","SA",6.51,"CUS-2110742437",2018-09-06 23:25:42
"0","ACC-2231965366","POS","Linda",12195.12,2018-09-06,"F",35,"Lilydale","VIC",33.12,"CUS-2155701614",2018-09-06 23:49:31
"1","ACC-1890605467","SALES-POS","Alexander",9965.83,2018-09-07,"M",38,"Northcote","VIC",34.75,"CUS-1478398256",2018-09-07 00:32:56
"1","ACC-2970114956","SALES-POS","Robert",7918.64,2018-09-07,"M",26,"Bundoora","VIC",19.11,"CUS-880898248",2018-09-07 01:17:25
"1","ACC-1903037542","POS","Jeffrey",2984.83,2018-09-07,"M",30,"Mount Ommaney","QLD",4.29,"CUS-860700529",2018-09-07 01:49:40
"1","ACC-3541460373","SALES-POS","Jeffrey",2794.78,2018-09-07,"M",24,"Bentleigh","VIC",22.89,"CUS-1433879684",2018-09-07 02:32:22
"0","ACC-2673069055","SALES-POS","Richard",15156.39,2018-09-07,"M",24,"Victoria Point","QLD",10.69,"CUS-51506836",2018-09-07 04:04:17
"1","ACC-2231965366","POS","Linda",12183.52,2018-09-07,"F",35,"Docklands","VIC",11.6,"CUS-2155701614",2018-09-07 04:22:08
"1","ACC-3326339947","SALES-POS","Eric",7167.74,2018-09-07,"M",22,"Eastlakes","NSW",17.15,"CUS-326006476",2018-09-07 04:39:59
"1","ACC-1037050564","POS","Rhonda",3473.89,2018-09-07,"F",40,"Palmwoods","QLD",10.25,"CUS-1614226872",2018-09-07 04:57:51
"1","ACC-2265520058","SALES-POS","Catherine",3100.82,2018-09-07,"F",26,"Penshurst","NSW",16.61,"CUS-331942311",2018-09-07 06:13:59
"0","ACC-2901672282","SALES-POS","Daniel",4614.96,2018-09-07,"M",22,"Wollongong","NSW",89.31,"CUS-1617121891",2018-09-07 07:02:29
"1","ACC-1334819143","POS","Christopher",60162.25,2018-09-07,"M",33,"Mulgrave","VIC",25.7,"CUS-3117610635",2018-09-07 07:33:44
"1","ACC-4258502723","POS","Kimberly",2834.47,2018-09-07,"F",24,"Port Melbourne","VIC",6.83,"CUS-3378712515",2018-09-07 08:01:39
"1","ACC-1334819143","SALES-POS","Christopher",60151.02,2018-09-07,"M",33,"Tarneit","VIC",11.23,"CUS-3117610635",2018-09-07 08:12:04
"1","ACC-1037050564","SALES-POS","Rhonda",3465.85,2018-09-07,"F",40,"Pacific Pines","QLD",8.04,"CUS-1614226872",2018-09-07 08:22:29
"1","ACC-1516130869","SALES-POS","Jessica",3245.16,2018-09-07,"F",21,"Casuarina","NT",14.72,"CUS-325142416",2018-09-07 08:32:54
"1","ACC-354106658","SALES-POS","Christine",6286.77,2018-09-07,"F",39,"Edensor Park","NSW",36.59,"CUS-2376382098",2018-09-07 08:43:19
"1","ACC-574997646","POS","Mackenzie",2805.39,2018-09-07,"F",18,"Busselton","WA",20.02,"CUS-586638664",2018-09-07 08:53:44
"0","ACC-3879258709","POS","Natasha",196554.17,2018-09-07,"F",40,"Craigieburn","VIC",32.01,"CUS-527400765",2018-09-07 09:02:23
"0","ACC-1334819143","SALES-POS","Christopher",60103.41,2018-09-07,"M",33,"Marlo","VIC",47.61,"CUS-3117610635",2018-09-07 09:08:22
"1","ACC-1424176027","POS","Donald",5311.59,2018-09-07,"M",22,"Bondi Beach","NSW",11.34,"CUS-3431016847",2018-09-07 09:14:22
"1","ACC-1424176027","SALES-POS","Donald",5297.71,2018-09-07,"M",22,"Bondi Junction","NSW",13.88,"CUS-3431016847",2018-09-07 09:20:21
"1","ACC-2890243754","SALES-POS","Joseph",2764.52,2018-09-07,"M",37,"Taringa","QLD",5.82,"CUS-2695611575",2018-09-07 09:26:20
"1","ACC-1334819143","SALES-POS","Christopher",60075.15,2018-09-07,"M",33,"Melbourne","VIC",28.26,"CUS-3117610635",2018-09-07 09:32:20
"0","ACC-3485804958","POS","Jessica",20441.11,2018-09-07,"F",34,"South Nowra","NSW",46.64,"CUS-1196156254",2018-09-07 09:38:19
"1","ACC-3326339947","SALES-POS","Eric",7087.55,2018-09-07,"M",22,"Brighton-Le-Sands","NSW",80.19,"CUS-326006476",2018-09-07 09:44:18
"1","ACC-854938045","SALES-POS","James",11486.46,2018-09-07,"M",28,"Annerley","QLD",23.35,"CUS-4023861240",2018-09-07 09:50:17
"1","ACC-1037050564","SALES-POS","Rhonda",3457.36,2018-09-07,"F",40,"Kalbarri","WA",8.49,"CUS-1614226872",2018-09-07 09:56:17
"0","ACC-2673069055","POS","Richard",15147.17,2018-09-07,"M",24,"South Brisbane","QLD",9.22,"CUS-51506836",2018-09-07 10:06:26
"0","ACC-3879258709","POS","Natasha",196527.04,2018-09-07,"F",40,"Maryborough","VIC",27.13,"CUS-527400765",2018-09-07 10:40:20
"0","ACC-182446574","SALES-POS","Tonya",5110.89,2018-09-07,"F",27,"Innaloo","WA",28.05,"CUS-3026014945",2018-09-07 10:57:17
"1","ACC-3481401842","POS","Tiffany",3112.08,2018-09-07,"F",25,"Joondalup","WA",29.57,"CUS-1669695324",2018-09-07 11:05:57
"1","ACC-2528867619","SALES-POS","Abigail",8255.33,2018-09-07,"F",40,"Huskisson","NSW",20.45,"CUS-2505971401",2018-09-07 11:13:02
"1","ACC-854938045","POS","James",11450.8,2018-09-07,"M",28,"Ningaloo","WA",35.66,"CUS-4023861240",2018-09-07 11:20:08
"1","ACC-3879258709","SALES-POS","Natasha",196511.95,2018-09-07,"F",40,"Camberwell","VIC",15.09,"CUS-527400765",2018-09-07 11:27:14
"0","ACC-354106658","SALES-POS","Christine",6263.02,2018-09-07,"F",39,"Collaroy","NSW",23.75,"CUS-2376382098",2018-09-07 11:34:19
"1","ACC-1516130869","POS","Jessica",3228.11,2018-09-07,"F",21,"Marrara","NT",17.05,"CUS-325142416",2018-09-07 11:41:25
"1","ACC-3741880913","POS","Ashley",7376.82,2018-09-07,"F",25,"Balmoral","NSW",20.94,"CUS-1220154422",2018-09-07 11:48:30
"1","ACC-2890243754","SALES-POS","Joseph",2737.43,2018-09-07,"M",37,"Runaway Bay","QLD",27.09,"CUS-2695611575",2018-09-07 11:55:36
"1","ACC-1222300524","SALES-POS","Michael",64.13,2018-09-07,"M",38,"Bridgetown","WA",6.71,"CUS-2142601169",2018-09-07 12:06:33
"1","ACC-2673069055","SALES-POS","Richard",15138.16,2018-09-07,"M",24,"Caboolture","QLD",9.01,"CUS-51506836",2018-09-07 12:23:47
"1","ACC-90814749","SALES-POS","Christopher",8487.94,2018-09-07,"M",35,"Canterbury","VIC",15.73,"CUS-1896554896",2018-09-07 12:41:02
"1","ACC-1424176027","POS","Donald",5273.28,2018-09-07,"M",22,"Waverton","NSW",24.43,"CUS-3431016847",2018-09-07 12:58:16
"1","ACC-3879258709","SALES-POS","Natasha",196477.89,2018-09-07,"F",40,"Mooroolbark","VIC",34.06,"CUS-527400765",2018-09-07 13:16:21
"1","ACC-3954677887","POS","Ruth",4770.7,2018-09-07,"F",47,"Applecross","WA",10.53,"CUS-3716701010",2018-09-07 13:34:32
"0","ACC-1222300524","SALES-POS","Michael",49.41,2018-09-07,"M",38,"Dee Why","NSW",14.72,"CUS-2142601169",2018-09-07 13:52:43
"1","ACC-2249586092","SALES-POS","Edward",7188.75,2018-09-07,"M",19,"Kalamunda","WA",12.99,"CUS-443776336",2018-09-07 14:05:10
"1","ACC-37709441","POS","Charles",10529.43,2018-09-07,"M",18,"Biggera Waters","QLD",6.77,"CUS-3336454548",2018-09-07 14:13:47
"1","ACC-2673069055","SALES-POS","Richard",15133.79,2018-09-07,"M",24,"Coorparoo","QLD",4.37,"CUS-51506836",2018-09-07 14:22:24
"1","ACC-1424176027","POS","Donald",5259.04,2018-09-07,"M",22,"Sydney","NSW",14.24,"CUS-3431016847",2018-09-07 14:31:02
"1","ACC-2890243754","POS","Joseph",3651.13,2018-09-07,"M",37,"Southport","QLD",3.75,"CUS-2695611575",2018-09-07 14:39:39
"1","ACC-2901672282","POS","Daniel",4587.83,2018-09-07,"M",22,"Adelaide","SA",27.13,"CUS-1617121891",2018-09-07 14:48:16
"1","ACC-847145727","POS","Michael",54898.99,2018-09-07,"M",19,"Cottesloe","WA",39.58,"CUS-1609060617",2018-09-07 15:05:22
"1","ACC-354106658","POS","Christine",6230.18,2018-09-07,"F",39,"Nuriootpa","SA",32.84,"CUS-2376382098",2018-09-07 15:13:46
"1","ACC-1037050564","POS","Rhonda",3389.21,2018-09-07,"F",40,"Birkdale","QLD",68.15,"CUS-1614226872",2018-09-07 15:22:11
"1","ACC-2249586092","POS","Edward",7175.42,2018-09-07,"M",19,"Mirrabooka","WA",13.33,"CUS-443776336",2018-09-07 15:30:35
"1","ACC-2901672282","POS","Daniel",4536.03,2018-09-07,"M",22,"Melbourne","VIC",51.8,"CUS-1617121891",2018-09-07 15:38:59
"1","ACC-1598451071","POS","Diana",1973.26,2018-09-07,"F",26,"Ashmore","QLD",8.71,"CUS-2487424745",2018-09-07 15:47:23
"0","ACC-3541460373","SALES-POS","Jeffrey",2769.54,2018-09-07,"M",24,"Macleod","VIC",25.24,"CUS-1433879684",2018-09-07 15:55:47
"0","ACC-1037050564","SALES-POS","Rhonda",3287.54,2018-09-07,"F",40,"Melbourne","VIC",101.67,"CUS-1614226872",2018-09-07 16:08:03
"1","ACC-1608363396","POS","Robert",6026.28,2018-09-07,"M",20,"Campsie","NSW",42.89,"CUS-2688605418",2018-09-07 16:24:11
"1","ACC-854938045","POS","James",11403.44,2018-09-07,"M",28,"Ringwood","VIC",47.36,"CUS-4023861240",2018-09-07 16:40:19
"1","ACC-2673069055","POS","Richard",21143.17,2018-09-07,"M",24,"Cleveland","QLD",15.11,"CUS-51506836",2018-09-07 16:56:27
"1","ACC-1037050564","SALES-POS","Rhonda",3250.08,2018-09-07,"F",40,"Dandenong South","VIC",37.46,"CUS-1614226872",2018-09-07 17:08:23
"1","ACC-958000567","SALES-POS","Sandra",7267.29,2018-09-07,"F",34,"West Perth","WA",133.95,"CUS-4142663097",2018-09-07 17:29:53
"1","ACC-1222300524","SALES-POS","Michael",32.84,2018-09-07,"M",38,"Metricup","WA",16.57,"CUS-2142601169",2018-09-07 17:40:38
"0","ACC-3879258709","POS","Natasha",196429,2018-09-07,"F",40,"Kinglake West","VIC",48.89,"CUS-527400765",2018-09-07 17:51:23
"1","ACC-1037050564","POS","Rhonda",3233.01,2018-09-07,"F",40,"West End","QLD",17.07,"CUS-1614226872",2018-09-07 18:04:20
"1","ACC-1598451071","POS","Diana",1955.47,2018-09-07,"F",26,"Nerang","QLD",17.79,"CUS-2487424745",2018-09-07 18:26:05
"1","ACC-958000567","POS","Sandra",7235.72,2018-09-07,"F",34,"Fannie Bay","NT",31.57,"CUS-4142663097",2018-09-07 18:47:49
"1","ACC-847145727","POS","Michael",54879.55,2018-09-07,"M",19,"Warwick","WA",19.44,"CUS-1609060617",2018-09-07 19:04:11
"1","ACC-2265520058","SALES-POS","Catherine",2040.02,2018-09-07,"F",26,"Newtown","NSW",1060.8,"CUS-331942311",2018-09-07 19:13:42
"0","ACC-1037050564","SALES-POS","Rhonda",3226.46,2018-09-07,"F",40,"South Brisbane","QLD",6.55,"CUS-1614226872",2018-09-07 19:23:14
"1","ACC-37709441","POS","Charles",10520.5,2018-09-07,"M",18,"Helensvale","QLD",8.93,"CUS-3336454548",2018-09-07 19:32:45
"1","ACC-1516130869","SALES-POS","Jessica",3185.71,2018-09-07,"F",21,"Casuarina","NT",13.4,"CUS-325142416",2018-09-07 19:42:17
"0","ACC-3481401842","POS","Tiffany",4329.08,2018-09-07,"F",25,"Girrawheen","WA",8.33,"CUS-1669695324",2018-09-07 19:51:48
"1","ACC-53508546","SALES-POS","Kimberly",3986.73,2018-09-07,"F",35,"Chatswood","NSW",10.98,"CUS-72755508",2018-09-07 20:01:13
"1","ACC-2173390920","SALES-POS","Luis",4924.08,2018-09-07,"M",27,"Millicent","SA",25.19,"CUS-3180318393",2018-09-07 20:09:54
"1","ACC-1598451071","SALES-POS","Diana",1942.16,2018-09-07,"F",26,"Hope Island","QLD",13.31,"CUS-2487424745",2018-09-07 20:18:36
"0","ACC-2920611728","SALES-POS","Tyler",5429.28,2018-09-07,"M",69,"Mt Gambier","SA",30.29,"CUS-1388323263",2018-09-07 20:27:18
"1","ACC-1598451071","POS","Diana",1938.84,2018-09-07,"F",26,"Allora","QLD",3.32,"CUS-2487424745",2018-09-07 20:35:59
"0","ACC-3954677887","SALES-POS","Ruth",4735.83,2018-09-07,"F",47,"Karawara","WA",34.87,"CUS-3716701010",2018-09-07 20:44:41
"1","ACC-1598451071","POS","Diana",1933.26,2018-09-07,"F",26,"Mermaid Waters","QLD",5.58,"CUS-2487424745",2018-09-07 20:53:23
"1","ACC-1598451071","POS","Diana",1922.68,2018-09-07,"F",26,"Yowah","QLD",10.58,"CUS-2487424745",2018-09-07 21:01:29
"1","ACC-3541460373","POS","Jeffrey",2706,2018-09-07,"M",24,"Helensvale","QLD",10.54,"CUS-1433879684",2018-09-07 21:07:44
"0","ACC-1349834573","POS","Matthew",10119.49,2018-09-07,"M",39,"Collingwood","VIC",18.16,"CUS-1790886359",2018-09-07 21:13:59
"0","ACC-1344825761","POS","Sarah",19981.8,2018-09-07,"F",46,"Waterloo","NSW",26.45,"CUS-1499065773",2018-09-07 21:20:14
"1","ACC-2970114956","POS","Robert",7913.55,2018-09-07,"M",26,"Maffra","VIC",5.09,"CUS-880898248",2018-09-07 21:26:29
"1","ACC-4065652575","SALES-POS","Lucas",8460.91,2018-09-07,"M",21,"Claremont","WA",8.08,"CUS-1117979751",2018-09-07 21:32:44
"1","ACC-1349834573","SALES-POS","Matthew",10101.29,2018-09-07,"M",39,"Altona","VIC",18.2,"CUS-1790886359",2018-09-07 21:38:59
"1","ACC-854938045","SALES-POS","James",10927.92,2018-09-07,"M",28,"Southport","QLD",475.52,"CUS-4023861240",2018-09-07 21:45:14
"1","ACC-574997646","SALES-POS","Mackenzie",4737.91,2018-09-07,"F",18,"Busselton","WA",19.77,"CUS-586638664",2018-09-07 21:51:29
"1","ACC-2528867619","SALES-POS","Abigail",10076.98,2018-09-07,"F",40,"Hobart","TAS",124.92,"CUS-2505971401",2018-09-07 22:08:12
"1","ACC-4258502723","SALES-POS","Kimberly",2820.9,2018-09-07,"F",24,"Middle Park","VIC",13.57,"CUS-3378712515",2018-09-07 22:21:01
"1","ACC-1037050564","SALES-POS","Rhonda",3182.85,2018-09-07,"F",40,"Ferny Grove","QLD",43.61,"CUS-1614226872",2018-09-07 22:33:50
"1","ACC-1598451071","POS","Diana",1916.56,2018-09-07,"F",26,"Parkwood","QLD",6.12,"CUS-2487424745",2018-09-07 22:46:39
"0","ACC-2673069055","POS","Richard",21125.75,2018-09-07,"M",24,"Daisy Hill","QLD",17.42,"CUS-51506836",2018-09-07 23:14:32
"1","ACC-1652235822","SALES-POS","Renee",20891.74,2018-09-07,"F",38,"Surry Hills","NSW",9.24,"CUS-2206365095",2018-09-07 23:29:41
"0","ACC-847145727","POS","Michael",54868.72,2018-09-07,"M",19,"Cloverdale","WA",10.83,"CUS-1609060617",2018-09-07 23:44:50
"1","ACC-2681137560","SALES-POS","Nathaniel",4722.8,2018-09-07,"M",31,"Broadwater","WA",67.46,"CUS-2083971310",2018-09-07 23:59:59
"0","ACC-1598451071","SALES-POS","Diana",1906.17,2018-09-08,"F",26,"Miami","QLD",10.39,"CUS-2487424745",2018-09-08 00:52:37
"1","ACC-2173390920","POS","Luis",4902.97,2018-09-08,"M",27,"Preston","VIC",21.11,"CUS-3180318393",2018-09-08 01:17:11
"0","ACC-2231965366","SALES-POS","Linda",12168.88,2018-09-08,"F",35,"Sunshine North","VIC",14.64,"CUS-2155701614",2018-09-08 01:37:11
"0","ACC-2259139624","POS","Cindy",10623.82,2018-09-08,"F",19,"Melbourne","VIC",19.08,"CUS-3174332735",2018-09-08 01:57:11
"0","ACC-2173390920","SALES-POS","Luis",4860.45,2018-09-08,"M",27,"Sebastopol","VIC",42.52,"CUS-3180318393",2018-09-08 02:31:51
"0","ACC-1598451071","SALES-POS","Diana",1899.62,2018-09-08,"F",26,"Upper Coomera","QLD",6.55,"CUS-2487424745",2018-09-08 03:14:07
"0","ACC-1516130869","SALES-POS","Jessica",3170.36,2018-09-08,"F",21,"Darwin City","NT",15.35,"CUS-325142416",2018-09-08 04:04:29
"1","ACC-2231965366","POS","Linda",12123.15,2018-09-08,"F",35,"Prahran","VIC",45.73,"CUS-2155701614",2018-09-08 04:24:53
"1","ACC-588564840","POS","Isaiah",11869.62,2018-09-08,"M",23,"Margaret River","WA",10.53,"CUS-1462656821",2018-09-08 04:45:18
"0","ACC-2305712452","POS","Debra",3029.12,2018-09-08,"F",18,"Yass","NSW",17.99,"CUS-1842679196",2018-09-08 05:46:39
"1","ACC-1424176027","SALES-POS","Donald",5250.3,2018-09-08,"M",22,"Prestons","NSW",8.74,"CUS-3431016847",2018-09-08 06:57:29
"0","ACC-90814749","POS","Christopher",10785.4,2018-09-08,"M",35,"Armidale","NSW",11.21,"CUS-1896554896",2018-09-08 07:34:17
"1","ACC-1990648130","POS","Kaitlyn",3353.41,2018-09-08,"F",21,"Chatswood West","NSW",18.53,"CUS-809013380",2018-09-08 08:04:22
"1","ACC-2528867619","SALES-POS","Abigail",10036.98,2018-09-08,"F",40,"Broughton Village","NSW",40,"CUS-2505971401",2018-09-08 08:19:59
"0","ACC-2776252858","POS","Kristin",3635.73,2018-09-08,"F",43,"Saint Kilda","VIC",13.2,"CUS-4123612273",2018-09-08 08:35:37
"0","ACC-1443681913","POS","Ryan",3457.36,2018-09-08,"M",31,"Bulli","NSW",32.44,"CUS-3129499595",2018-09-08 08:51:14
"1","ACC-1652235822","POS","Renee",20829.14,2018-09-08,"F",38,"Saint Kilda","VIC",17.6,"CUS-2206365095",2018-09-08 09:03:29
"1","ACC-3481401842","SALES-POS","Tiffany",4277.82,2018-09-08,"F",25,"Girrawheen","WA",25.26,"CUS-1669695324",2018-09-08 09:11:25
"1","ACC-2776252858","SALES-POS","Kristin",3609.83,2018-09-08,"F",43,"Wantirna South","VIC",25.9,"CUS-4123612273",2018-09-08 09:19:21
"1","ACC-154431271","SALES-POS","Lori",3078.55,2018-09-08,"F",18,"Wilsonton","QLD",44.64,"CUS-3702001629",2018-09-08 09:27:18
"1","ACC-2014856841","SALES-POS","Patrick",264087.73,2018-09-08,"M",46,"Melbourne","VIC",16.09,"CUS-2370108457",2018-09-08 09:35:14
"1","ACC-1037050564","POS","Rhonda",3139.02,2018-09-08,"F",40,"Brisbane City","QLD",43.83,"CUS-1614226872",2018-09-08 09:43:10
"1","ACC-90814749","POS","Christopher",10612.16,2018-09-08,"M",35,"Barangaroo","NSW",173.24,"CUS-1896554896",2018-09-08 09:51:06
"1","ACC-2107684084","SALES-POS","Richard",5812.57,2018-09-08,"M",22,"Fairfield","VIC",28.1,"CUS-2283904812",2018-09-08 09:59:02
"0","ACC-1990648130","POS","Kaitlyn",3335.93,2018-09-08,"F",21,"Goonellabah","NSW",17.48,"CUS-809013380",2018-09-08 10:08:47
"1","ACC-1443681913","SALES-POS","Ryan",3423.31,2018-09-08,"M",31,"Brookvale","NSW",34.05,"CUS-3129499595",2018-09-08 10:18:47
"1","ACC-3741880913","POS","Ashley",7231.8,2018-09-08,"F",25,"Newman","WA",145.02,"CUS-1220154422",2018-09-08 10:28:47
"0","ACC-1349834573","POS","Matthew",10057.89,2018-09-08,"M",39,"Melbourne","VIC",43.4,"CUS-1790886359",2018-09-08 10:38:47
"1","ACC-2920611728","POS","Tyler",5382.32,2018-09-08,"M",69,"Lilydale","VIC",46.96,"CUS-1388323263",2018-09-08 10:48:47
"0","ACC-2681137560","POS","Nathaniel",4686.44,2018-09-08,"M",31,"Bondi Junction","NSW",10.36,"CUS-2083971310",2018-09-08 10:58:47
"1","ACC-37709441","POS","Charles",10478.9,2018-09-08,"M",18,"Biggera Waters","QLD",14.6,"CUS-3336454548",2018-09-08 11:06:39
"0","ACC-2231965366","POS","Linda",12085.41,2018-09-08,"F",35,"Boronia","VIC",37.74,"CUS-2155701614",2018-09-08 11:14:14
"1","ACC-2901672282","SALES-POS","Daniel",4495.29,2018-09-08,"M",22,"Darlinghurst","NSW",40.74,"CUS-1617121891",2018-09-08 11:21:49
"1","ACC-1652235822","POS","Renee",20769.16,2018-09-08,"F",38,"Malvern East","VIC",59.98,"CUS-2206365095",2018-09-08 11:29:23
"1","ACC-559365433","POS","Mary",2213.74,2018-09-08,"F",64,"Wagga Wagga","NSW",190.04,"CUS-1654129794",2018-09-08 11:44:32
"1","ACC-3481401842","POS","Tiffany",4275.47,2018-09-08,"F",25,"Perth","WA",2.35,"CUS-1669695324",2018-09-08 11:52:07
"1","ACC-2014856841","POS","Patrick",264044.19,2018-09-08,"M",46,"Prahran","VIC",43.54,"CUS-2370108457",2018-09-08 11:59:41
"1","ACC-1990648130","POS","Kaitlyn",3312.97,2018-09-08,"F",21,"Tabulam","NSW",22.96,"CUS-809013380",2018-09-08 12:16:16
"1","ACC-2673069055","POS","Richard",21101.11,2018-09-08,"M",24,"Sunnybank Hills","QLD",24.64,"CUS-51506836",2018-09-08 12:33:13
"0","ACC-574997646","SALES-POS","Mackenzie",4559.53,2018-09-08,"F",18,"Busselton","WA",133.38,"CUS-586638664",2018-09-08 12:50:10
